caribbean_genre,westafrica_genre,feature,genre_a_value,genre_b_value,abs_gap,distance_contribution
calypso_soca,highlife,mfcc_1_mean,0.6706585352511949,-0.21449818401903586,0.8851567192702308,0.0777717643791882
calypso_soca,highlife,rms_mean,0.6571390649741754,-0.3389303162697586,0.9960693812439341,0.0984828915430745
calypso_soca,juju,key_correlation,-0.330367356589787,-0.3355058979723472,0.005138541382560202,4.0979789839690236e-06
calypso_soca,juju,tempo_bpm,-0.07846389247865625,-0.054838097176734824,0.023625795301921423,8.662891672866374e-05
calypso_soca,juju,beat_count,-0.07158311708076681,-0.04640610831480257,0.025177008765964244,9.837806411108921e-05
calypso_soca,juju,log_attack_time_ms,0.04350449374447745,0.015575542178756459,0.02792895156572099,0.0001210596114784934
calypso_soca,juju,mean_beat_strength,-0.13834119980997012,-0.10741264316574498,0.03092855664422514,0.00014845995212593824
calypso_soca,juju,chroma_A#,0.2587250471007883,0.3018471501975269,0.043122103096738584,0.0002885957140879206
calypso_soca,juju,chroma_G#,0.35185125784786614,0.2914544629109511,0.06039679493691502,0.0005661321194902084
calypso_soca,juju,mean_ibi_sec,0.04004005645943388,-0.030990155440842646,0.07103021190027653,0.000783026086076537
calypso_soca,juju,mfcc_13_mean,0.14206037111537986,0.06810020621632917,0.07396016489905069,0.0008489571132867115
calypso_soca,juju,chroma_E,0.2990596774118949,0.199363093642214,0.09969658376968088,0.0015425901853007658
calypso_soca,juju,chroma_F#,0.20112119884141771,0.07339397208722778,0.12772722675418993,0.0025319607879467406
calypso_soca,juju,chroma_G,0.2421236275407335,0.0962015763795766,0.1459220511611569,0.003304698637886307
calypso_soca,juju,chroma_D#,0.42185321283268884,0.5685252023320944,0.14667198949940552,0.003338753650275988
calypso_soca,juju,mfcc_8_mean,0.23548299465183367,0.08105892773787199,0.15442406691396168,0.003701007640969939
calypso_soca,juju,spectral_flux_mean,0.13398705064945338,0.2936743888093945,0.15968733815994113,0.003957591579809344
calypso_soca,juju,dynamic_range_db,-0.16259347449474146,0.026003976695466526,0.188597451190208,0.005520286885634298
calypso_soca,juju,chroma_A,0.19839798985515536,0.009565071276021046,0.1888329185791343,0.005534079850201574
calypso_soca,juju,mfcc_12_mean,0.20685329874106803,0.004263959643656619,0.20258933909741142,0.006369761701963185
calypso_soca,juju,mfcc_7_mean,0.040059694983309045,0.25089208844025424,0.21083239345694518,0.006898659156104001
calypso_soca,juju,mfcc_4_mean,-0.13154076140704715,0.10462942321656533,0.2361701846236125,0.008656456445056714
calypso_soca,juju,mfcc_9_mean,0.2840962132037515,0.03390523293392841,0.2501909802698231,0.009714787547599295
calypso_soca,juju,ssm_mean_affinity,-0.48151488376047363,-0.1818105711480119,0.2997043126124617,0.01394042436973147
