track_id,genre,corpus,file_path,estimated_key,mode,key_correlation,tempo_bpm,beat_count,mean_ibi_sec,ibi_std_sec,mean_beat_strength,rms_mean,rms_std,lufs_integrated,dynamic_range_db,spectral_centroid_mean,spectral_bandwidth_mean,spectral_flux_mean,log_attack_time_ms,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_13_mean,onsets_per_second,textural_grain_mean,ssm_mean_affinity,chroma_C,chroma_C#,chroma_D,chroma_D#,chroma_E,chroma_F,chroma_F#,chroma_G,chroma_G#,chroma_A,chroma_A#,chroma_B
0NpH083VqdlWHUSSsotx1Z,kora,westafrica,../data/raw/audio/kora/0NpH083VqdlWHUSSsotx1Z.m4a,D#,major,0.3579833945581687,129.19921875,61,0.4802660619803476,0.0276345643699059,5.906724452972412,0.2850031554698944,0.1146239265799522,-13.290682475998349,26.30516242980957,2135.3767024288695,2659.0754322060034,1.7380446195602417,23.44671201814059,-81.46476745605469,93.08434295654295,26.82206344604492,19.33858299255371,5.702242374420166,23.13666725158691,5.379906177520752,-1.9572523832321167,3.982494354248047,14.188437461853027,-5.978633403778076,10.197761535644531,0.5333812236785889,5.0,0.0134275471791625,0.0211580608526782,0.3486999273300171,0.48771798610687256,0.7208277583122253,0.7623783946037292,0.5390902161598206,0.4543306827545166,0.42076247930526733,0.3963529169559479,0.47047191858291626,0.37053242325782776,0.40666821599006653,0.2780699133872986
6wAmjWMvgWJc6PDXfz92FA,kora,westafrica,../data/raw/audio/kora/6wAmjWMvgWJc6PDXfz92FA.m4a,G,major,0.7968627875753984,151.99908088235293,74,0.3947392290249433,0.0158467204125757,5.011317253112793,0.2236436605453491,0.063219279050827,-13.435367813928313,25.633913040161133,2122.522989517315,2533.8908624308106,1.849239945411682,100.90702947845804,-55.64536666870117,99.3634033203125,15.467887878417969,24.560434341430664,3.483975887298584,13.581289291381836,-3.555325508117676,4.324443817138672,0.0893137082457542,4.923487186431885,2.3005073070526123,6.105532646179199,-5.556474208831787,7.1,0.0145834693685173,0.0197698660003172,0.5541834235191345,0.3951849937438965,0.5186957120895386,0.36001741886138916,0.48578590154647827,0.3624233305454254,0.4581650197505951,0.5364663600921631,0.40020647644996643,0.550445020198822,0.40922173857688904,0.5378803610801697
36tR7kGlYwgi9IWpuUSbp1,kora,westafrica,../data/raw/audio/kora/36tR7kGlYwgi9IWpuUSbp1.m4a,D,major,0.6922757484178392,135.99917763157896,64,0.4223820321779505,0.0303618160953933,3.0009591579437256,0.2709693610668182,0.106712520122528,-11.836059777701664,30.48556327819824,1733.4535339130932,2235.912694761372,1.3552149534225464,37.23356009070295,-103.90187072753906,119.28878784179688,11.56712245941162,19.35286521911621,15.087006568908691,10.232479095458984,2.266335964202881,8.86682415008545,1.5219764709472656,-1.0030597448349,2.200328826904297,2.708238363265991,-2.646476984024048,3.433333333333333,0.0067125060595571,0.0208769226069258,0.15926456451416016,0.1958063840866089,0.3412068486213684,0.1982472687959671,0.28521275520324707,0.1664961278438568,0.2838006317615509,0.3323071002960205,0.33497488498687744,0.3852275311946869,0.22898542881011963,0.3937029540538788
4NDFxJrczMb3FBQxanKguk,kora,westafrica,../data/raw/audio/kora/4NDFxJrczMb3FBQxanKguk.m4a,G,minor,0.7540083157911923,89.10290948275862,45,0.663351886209029,0.0206488698079058,7.887893199920654,0.2309059649705886,0.0483526438474655,-13.327576498989298,21.471160888671875,2420.320414635324,2772.1322792958863,2.39078140258789,102.58503401360544,-46.4629020690918,86.46305084228516,17.43683433532715,27.583885192871097,7.155054092407227,2.526588678359986,-6.470997333526611,-0.2143788039684295,-8.976221084594727,-1.342514991760254,-5.584629535675049,-3.428252935409546,-9.737716674804688,8.466666666666667,0.0225785765796899,0.0190212087625554,0.567115843296051,0.4117760956287384,0.5257052779197693,0.5013886094093323,0.40490514039993286,0.5096315145492554,0.47836577892303467,0.6582038998603821,0.5826725959777832,0.5070828199386597,0.6330077648162842,0.5010398626327515
5LER6USZktM8Uxxy7O71rl,kora,westafrica,../data/raw/audio/kora/5LER6USZktM8Uxxy7O71rl.m4a,C,major,0.7689773411215357,112.34714673913044,55,0.5426589401192575,0.0363851457135088,2.980295181274414,0.1169380471110344,0.0540065988898277,-18.65403305599696,27.73713493347168,2134.3918324781807,2532.6638587931866,1.313873529434204,126.48526077097505,-156.38755798339844,91.82064819335938,16.205244064331055,38.65330505371094,8.475757598876953,2.9859132766723633,-4.0402445793151855,11.421648025512695,-19.652219772338867,7.005220890045166,-5.0081305503845215,-7.361802577972412,-1.5495234727859497,3.4,0.010726224631071,0.0204706060877678,0.8881679773330688,0.19377641379833221,0.2043304443359375,0.1532820165157318,0.2362191379070282,0.22625097632408142,0.2109285295009613,0.3132531940937042,0.2632244825363159,0.1891057938337326,0.1819700300693512,0.20554161071777344
5IRO2Zveo6SikaOasAOtZN,kora,westafrica,../data/raw/audio/kora/5IRO2Zveo6SikaOasAOtZN.m4a,G#,minor,0.8898805281466341,129.19921875,66,0.4522532705389848,0.0310482052534368,4.634420394897461,0.1490142196416854,0.0499141886830329,-16.69568232630241,28.208431243896484,1699.2693333295383,2187.749916414481,1.5547237396240234,8.253968253968255,-142.965576171875,121.8125,10.903160095214844,15.781015396118164,8.87666130065918,-1.2216962575912476,-4.978320121765137,-3.2946653366088867,-2.6449947357177734,-1.9329161643981936,-6.7314300537109375,-8.61647891998291,-7.948946475982666,5.333333333333333,0.0116445505991578,0.0194109664431587,0.17213112115859985,0.34045884013175964,0.202177494764328,0.41171708703041077,0.3267210125923157,0.28576916456222534,0.45012208819389343,0.28646591305732727,0.6734977960586548,0.22128213942050934,0.319815456867218,0.42632856965065
6ZI9EoHXoU3cJets5OdZ1Y,kora,westafrica,../data/raw/audio/kora/6ZI9EoHXoU3cJets5OdZ1Y.m4a,A,minor,0.7526871660146598,151.99908088235293,75,0.3853257338971624,0.0152306097516697,3.6777701377868657,0.2645774781703949,0.0616429522633552,-11.928860348024283,19.223783493041992,2503.1900305166223,2760.800244264786,1.3761152029037476,299.4104308390023,-7.7395830154418945,84.23334503173828,16.06899642944336,28.046390533447266,-0.055115595459938,7.244692325592041,0.7133289575576782,4.231616973876953,-6.8764777183532715,3.702158689498902,0.314933180809021,-0.8173688054084778,-6.736523151397705,7.466666666666667,0.0255810562521219,0.0178870683009804,0.5402368903160095,0.2956983149051666,0.41548070311546326,0.33673524856567383,0.5711176991462708,0.32939085364341736,0.3098748028278351,0.603583812713623,0.44132640957832336,0.6060752272605896,0.3172864317893982,0.42548051476478577
5UkxsKHHVJ96WF7UkRA78E,kora,westafrica,../data/raw/audio/kora/5UkxsKHHVJ96WF7UkRA78E.m4a,F#,minor,0.5665783907717274,123.046875,59,0.4964266166236609,0.0341772846566627,6.542819976806641,0.308174729347229,0.1216291114687919,-12.204255004356495,29.31495475769043,1961.882152058653,2534.208249962018,1.8827295303344729,19.410430839002267,-64.17051696777344,104.84201049804688,9.522727012634276,8.408492088317871,10.168922424316406,4.11102294921875,-2.4928438663482666,3.496955394744873,-3.1443605422973633,0.4129246473312378,-1.816048502922058,-1.610656976699829,-1.9525550603866575,3.6666666666666665,0.0175264757126569,0.0206504164840794,0.31698623299598694,0.4520949721336365,0.46713370084762573,0.4055543839931488,0.6258249282836914,0.5657938122749329,0.7044035196304321,0.60350501537323,0.4883347749710083,0.5589591860771179,0.37469229102134705,0.47016414999961853
3JIKbZm4XjwM2BcuK5pSHw,kora,westafrica,../data/raw/audio/kora/3JIKbZm4XjwM2BcuK5pSHw.m4a,E,major,0.7566289191403003,161.4990234375,80,0.3694618100404719,0.0128991893313076,3.286226987838745,0.1638365089893341,0.0571932084858417,-16.527854803293966,27.87401580810547,1095.8194878011043,1651.9340631100492,1.3463064432144165,280.6349206349206,-172.4753875732422,150.19761657714844,11.15407657623291,35.07047653198242,9.013036727905272,8.076109886169434,-13.240899085998535,3.667813539505005,-5.769955158233643,4.481221675872803,0.4977807998657226,-2.7063193321228027,-1.5098499059677124,5.1,0.0013232167111709,0.01759132875801,0.3443143963813782,0.34152501821517944,0.23501862585544586,0.3973676860332489,0.5593782067298889,0.25520557165145874,0.3000558316707611,0.2297573983669281,0.2735888957977295,0.3684382140636444,0.3478774130344391,0.683721661567688
3c3QcTYwyxtClqdYs8cb1H,kora,westafrica,../data/raw/audio/kora/3c3QcTYwyxtClqdYs8cb1H.m4a,G,major,0.8248321193529814,151.99908088235293,73,0.4050592088687327,0.0144226102857127,6.350980758666992,0.1374363452196121,0.0720919892191886,-16.401899386434792,32.647972106933594,2464.742047376173,2467.9343752736486,1.4717358350753784,208.07256235827663,-121.46369171142578,79.33142852783203,-1.3577570915222168,34.57429122924805,6.91363000869751,7.780930995941162,3.254570722579956,6.2724103927612305,-7.160081386566162,7.258092403411865,-1.7875560522079468,1.1489487886428833,-3.024066686630249,3.4,0.0221363455057144,0.0195028223358507,0.6004509925842285,0.35064947605133057,0.43484917283058167,0.2835920453071594,0.40814757347106934,0.2935555875301361,0.3816172480583191,0.6948735117912292,0.3494578003883362,0.3158799707889557,0.2580263912677765,0.3865932524204254
2aeoejEPxOP3Sbp5soBqR2,kora,westafrica,../data/raw/audio/kora/2aeoejEPxOP3Sbp5soBqR2.m4a,G#,minor,0.825675693651215,129.19921875,62,0.4663023679417122,0.017485286785955,4.687406539916992,0.1539110839366912,0.0527807883918285,-16.148795208443538,29.25086975097656,2057.910921944141,2217.32220304719,1.732163429260254,10.34013605442177,-105.91365051269533,98.7122802734375,-4.860477924346924,44.79202651977539,-9.032892227172852,6.438453674316406,-1.7906078100204468,3.926325798034668,-13.238203048706056,3.534010410308838,-11.5787992477417,6.032186031341553,-16.284162521362305,6.033333333333333,0.0078604687005281,0.0192476657229998,0.2908921241760254,0.350211501121521,0.2996661067008972,0.544981062412262,0.32557204365730286,0.33737924695014954,0.4353967308998108,0.303556352853775,0.5352301597595215,0.28331881761550903,0.4549342393875122,0.46756434440612793
4VPOximul51ghex5WKzSIb,kora,westafrica,../data/raw/audio/kora/4VPOximul51ghex5WKzSIb.m4a,F,major,0.5918123589204035,143.5546875,70,0.4196417890827829,0.0241499308171038,4.04905366897583,0.0408929623663425,0.0174050722271204,-27.923679642400547,27.00528335571289,1193.0100715431124,1711.789357641319,1.3292001485824585,224.17233560090705,-305.5804138183594,151.12591552734375,19.62588119506836,17.775203704833984,2.129685878753662,-0.9447879195213318,-5.286197662353516,1.7020692825317385,-3.805251359939575,-6.913686275482178,-7.027874946594238,-1.158308982849121,1.4340553283691406,5.033333333333333,0.0034475980792194,0.0203186635192955,0.5786944627761841,0.3659832775592804,0.5213361382484436,0.4585290253162384,0.538173258304596,0.5274416208267212,0.33853447437286377,0.3257659673690796,0.2704356908798218,0.47174516320228577,0.35279780626296997,0.19747893512248993
51ZaoEpokglsNDI2F0ClDN,kora,westafrica,../data/raw/audio/kora/51ZaoEpokglsNDI2F0ClDN.m4a,F,major,0.7568385307061541,143.5546875,68,0.4297424442413781,0.0193953419643879,5.700146675109863,0.0488889031112194,0.0207234025001525,-26.49670496384316,30.285682678222656,1102.1348493631835,1657.4647639181544,1.3280082941055298,259.27437641723355,-301.6411437988281,154.4038848876953,19.95022773742676,19.95658302307129,5.483418941497803,-0.2986201345920563,-3.466712951660156,4.805994987487793,-2.811521530151367,-6.538647651672363,-5.700979709625244,2.4094772338867188,3.823439121246338,4.333333333333333,0.0029869123827666,0.0208201475657617,0.5671361684799194,0.26958081126213074,0.3602484464645386,0.38270241022109985,0.38317593932151794,0.6888434886932373,0.34907305240631104,0.317281574010849,0.22367407381534576,0.31449514627456665,0.23769567906856537,0.24141071736812592
